region,year,week,total_a,total_b,total_specimens,total_cases
Vermont,2023,24,1,0,153,1
Virginia,2023,24,2,0,758,2
Washington,2023,24,24,3,1941,27
West Virginia,2023,24,1,1,688,2
Wisconsin,2023,24,18,22,2493,40
Alabama,2023,25,0,0,175,0
Arizona,2023,25,2,10,178,12
Arkansas,2023,25,0,0,167,0
California,2023,25,21,13,2570,34
Colorado,2023,25,2,2,710,4
Connecticut,2023,25,1,2,708,3
Florida,2023,25,0,1,227,1
Georgia,2023,25,2,10,869,12
Illinois,2023,25,1,0,109,1
Indiana,2023,25,0,0,185,0
Iowa,2023,25,4,4,500,8
Kansas,2023,25,2,0,111,2
Kentucky,2023,25,1,1,288,2
Louisiana,2023,25,1,0,26,1
Maryland,2023,25,1,0,164,1
Massachusetts,2023,25,5,4,1789,9
Michigan,2023,25,0,7,479,7
Minnesota,2023,25,1,0,905,1
Mississippi,2023,25,0,3,74,3
Missouri,2023,25,0,3,1251,3
Montana,2023,25,1,0,254,1
Nebraska,2023,25,6,3,464,9
New Mexico,2023,25,12,5,1791,17
New York,2023,25,6,6,2535,12
North Carolina,2023,25,5,2,1189,7
Ohio,2023,25,11,3,1433,14
Oregon,2023,25,10,0,1602,10
Pennsylvania,2023,25,2,0,174,2
South Carolina,2023,25,4,3,783,7
South Dakota,2023,25,0,0,58,0
Texas,2023,25,24,18,3240,42
Vermont,2023,25,0,0,147,0
Virginia,2023,25,1,0,731,1
Washington,2023,25,24,2,1944,26
West Virginia,2023,25,1,1,667,2
Wisconsin,2023,25,18,5,2441,23
Alabama,2023,26,0,0,213,0
Arizona,2023,26,0,6,137,6
Arkansas,2023,26,0,0,164,0
California,2023,26,39,12,2374,51
Colorado,2023,26,6,1,651,7
Connecticut,2023,26,2,2,713,4
Florida,2023,26,2,5,268,7
Georgia,2023,26,0,1,483,1
Illinois,2023,26,2,0,131,2
Indiana,2023,26,0,0,168,0
Iowa,2023,26,1,8,480,9
Kansas,2023,26,0,0,97,0
Kentucky,2023,26,0,0,316,0
Louisiana,2023,26,1,0,25,1
Maryland,2023,26,0,1,183,1
Massachusetts,2023,26,9,2,1381,11
Michigan,2023,26,1,1,446,2
Minnesota,2023,26,2,2,818,4
Mississippi,2023,26,2,4,94,6
Missouri,2023,26,2,3,1180,5
Montana,2023,26,4,1,267,5
Nebraska,2023,26,5,0,353,5
New Mexico,2023,26,1,2,1667,3
New York,2023,26,11,6,2924,17
North Carolina,2023,26,1,5,1164,6
Ohio,2023,26,19,0,1510,19
Oregon,2023,26,4,0,912,4
Pennsylvania,2023,26,0,0,135,0
South Carolina,2023,26,1,3,745,4
South Dakota,2023,26,0,1,64,1
Tennessee,2023,26,0,0,10,0
Texas,2023,26,19,17,2990,36
Vermont,2023,26,1,1,140,2
Virginia,2023,26,2,2,784,4
Washington,2023,26,46,3,1792,49
West Virginia,2023,26,0,1,622,1
Wisconsin,2023,26,8,3,2123,11
Alabama,2023,27,1,0,197,1
Arizona,2023,27,0,2,120,2
Arkansas,2023,27,0,0,158,0
California,2023,27,38,13,2117,51
Colorado,2023,27,2,0,600,2
Connecticut,2023,27,3,3,652,6
Florida,2023,27,2,3,231,5
Georgia,2023,27,1,0,524,1
Idaho,2023,27,1,0,130,1
Illinois,2023,27,0,0,331,0
Indiana,2023,27,0,1,147,1
Iowa,2023,27,0,1,420,1
Kansas,2023,27,0,0,123,0
Kentucky,2023,27,0,0,286,0
Louisiana,2023,27,0,2,31,2
Maryland,2023,27,1,0,143,1
Massachusetts,2023,27,9,4,1009,13
Michigan,2023,27,0,0,396,0
Minnesota,2023,27,3,1,722,4
Mississippi,2023,27,1,5,85,6
Missouri,2023,27,5,0,1164,5
Montana,2023,27,0,1,248,1
Nebraska,2023,27,3,0,424,3
New Mexico,2023,27,3,0,1594,3
New York,2023,27,11,3,2627,14
North Carolina,2023,27,5,5,1272,10
Ohio,2023,27,103,1,1349,104
Oklahoma,2023,27,2,1,317,3
Oregon,2023,27,5,1,1581,6
Pennsylvania,2023,27,0,1,183,1
South Carolina,2023,27,0,4,648,4
South Dakota,2023,27,0,0,61,0
Tennessee,2023,27,0,0,10,0
Texas,2023,27,16,20,2810,36
Vermont,2023,27,1,1,143,2
Virginia,2023,27,1,3,685,4
Washington,2023,27,16,1,1693,17
West Virginia,2023,27,0,0,599,0
Wisconsin,2023,27,8,2,1820,10
Alabama,2023,28,1,0,226,1
Arizona,2023,28,1,3,125,4
Arkansas,2023,28,0,1,151,1
California,2023,28,26,13,2230,39
Colorado,2023,28,6,3,628,9
Connecticut,2023,28,6,2,700,8
Florida,2023,28,1,5,234,6
Georgia,2023,28,2,3,466,5
Idaho,2023,28,1,0,138,1
Illinois,2023,28,0,1,371,1
Indiana,2023,28,0,0,143,0
Iowa,2023,28,1,7,511,8
Kansas,2023,28,0,0,150,0
Kentucky,2023,28,2,2,297,4
Louisiana,2023,28,0,0,31,0
Maryland,2023,28,2,0,173,2
Massachusetts,2023,28,11,2,1046,13
Michigan,2023,28,1,0,388,1
Minnesota,2023,28,0,0,726,0
Mississippi,2023,28,1,6,69,7
Missouri,2023,28,2,1,1159,3
Montana,2023,28,1,2,249,3
Nebraska,2023,28,6,2,426,8
New Mexico,2023,28,3,3,1484,6
New York,2023,28,17,3,2716,20
North Carolina,2023,28,17,4,1335,21
Ohio,2023,28,7,1,1342,8
Oklahoma,2023,28,0,1,312,1
Oregon,2023,28,4,2,1432,6
Pennsylvania,2023,28,0,0,165,0
South Carolina,2023,28,0,4,658,4
South Dakota,2023,28,0,0,64,0
Texas,2023,28,27,21,2731,48
Vermont,2023,28,0,0,137,0
Virginia,2023,28,4,3,712,7
Washington,2023,28,7,1,1616,8
West Virginia,2023,28,0,0,679,0
Wisconsin,2023,28,12,5,1889,17
Alabama,2023,29,1,0,230,1
Arizona,2023,29,0,0,110,0
Arkansas,2023,29,0,0,155,0
California,2023,29,36,11,2033,47
Colorado,2023,29,5,0,638,5
Connecticut,2023,29,3,2,657,5
Florida,2023,29,2,3,290,5
Georgia,2023,29,2,1,508,3
Idaho,2023,29,0,0,157,0
Illinois,2023,29,1,1,360,2
Indiana,2023,29,1,0,143,1
Iowa,2023,29,0,6,496,6
Kansas,2023,29,0,1,162,1
Kentucky,2023,29,2,0,282,2
Louisiana,2023,29,1,1,31,2
Maryland,2023,29,1,0,181,1
Massachusetts,2023,29,4,2,857,6
Michigan,2023,29,0,1,399,1
Minnesota,2023,29,3,0,691,3
Mississippi,2023,29,1,2,84,3
Missouri,2023,29,4,3,1010,7
Montana,2023,29,0,0,231,0
Nebraska,2023,29,1,1,491,2
New Mexico,2023,29,3,3,1540,6
New York,2023,29,7,3,2599,10
North Carolina,2023,29,11,4,1277,15
Ohio,2023,29,10,2,1606,12
Oklahoma,2023,29,2,0,320,2
Oregon,2023,29,9,3,1557,12
Pennsylvania,2023,29,0,0,140,0
South Carolina,2023,29,2,4,740,6
South Dakota,2023,29,0,0,56,0
Tennessee,2023,29,0,0,15,0
Texas,2023,29,34,21,3146,55
Vermont,2023,29,2,0,151,2
Virginia,2023,29,2,0,675,2
Washington,2023,29,13,0,1619,13
West Virginia,2023,29,2,0,635,2
Wisconsin,2023,29,12,5,1923,17
Alabama,2023,30,0,1,234,1
Arizona,2023,30,2,1,122,3
Arkansas,2023,30,1,1,170,2
California,2023,30,41,9,2212,50
Colorado,2023,30,1,3,662,4
Connecticut,2023,30,6,0,709,6
Florida,2023,30,1,3,274,4
Georgia,2023,30,5,4,920,9
Idaho,2023,30,2,0,136,2
Illinois,2023,30,2,1,315,3
Indiana,2023,30,1,1,166,2
Iowa,2023,30,2,7,509,9
Kansas,2023,30,0,0,178,0
Kentucky,2023,30,0,0,342,0
Louisiana,2023,30,0,0,33,0
Maryland,2023,30,0,1,176,1
Massachusetts,2023,30,1,3,955,4
Michigan,2023,30,1,0,394,1
Minnesota,2023,30,0,0,708,0
Mississippi,2023,30,0,2,92,2
Missouri,2023,30,3,2,873,5
Montana,2023,30,0,0,238,0
Nebraska,2023,30,2,1,337,3
New Mexico,2023,30,5,2,1476,7
New York,2023,30,4,4,2253,8
North Carolina,2023,30,7,1,1441,8
Ohio,2023,30,6,5,1585,11
Oklahoma,2023,30,0,0,373,0
Oregon,2023,30,4,5,1503,9
Pennsylvania,2023,30,2,0,124,2
South Carolina,2023,30,2,2,787,4
South Dakota,2023,30,0,0,55,0
Tennessee,2023,30,0,0,10,0
Texas,2023,30,26,16,3218,42
Vermont,2023,30,2,0,143,2
Virginia,2023,30,3,1,676,4
Washington,2023,30,10,0,1626,10
West Virginia,2023,30,3,1,599,4
Wisconsin,2023,30,10,2,1993,12
Alabama,2023,31,3,1,234,4
Arizona,2023,31,2,2,120,4
Arkansas,2023,31,1,2,220,3
California,2023,31,36,9,2399,45
Colorado,2023,31,2,0,678,2
Connecticut,2023,31,2,1,784,3
Florida,2023,31,1,4,287,5
Georgia,2023,31,2,8,1087,10
Idaho,2023,31,0,0,157,0
Illinois,2023,31,2,1,314,3
Indiana,2023,31,0,0,165,0
Iowa,2023,31,2,11,609,13
Kansas,2023,31,1,0,180,1
Kentucky,2023,31,0,0,378,0
Louisiana,2023,31,2,2,43,4
Maryland,2023,31,0,1,182,1
Massachusetts,2023,31,3,4,982,7
Michigan,2023,31,0,0,369,0
Minnesota,2023,31,7,1,718,8
Mississippi,2023,31,1,3,109,4
Missouri,2023,31,0,0,951,0
Montana,2023,31,1,1,230,2
Nebraska,2023,31,1,0,531,1
New York,2023,31,14,4,2661,18
North Carolina,2023,31,5,2,1490,7
Ohio,2023,31,5,2,1743,7
Oklahoma,2023,31,0,2,376,2
Oregon,2023,31,11,4,1726,15
Pennsylvania,2023,31,0,0,146,0
South Carolina,2023,31,2,3,777,5
South Dakota,2023,31,0,0,51,0
Texas,2023,31,31,24,3911,55
Vermont,2023,31,0,0,164,0
Virginia,2023,31,8,1,780,9
Washington,2023,31,9,0,1533,9
West Virginia,2023,31,1,0,718,1
Wisconsin,2023,31,21,0,2277,21
Alabama,2023,32,2,0,273,2
Arizona,2023,32,1,2,134,3
Arkansas,2023,32,0,0,215,0
California,2023,32,41,6,2645,47
Colorado,2023,32,3,2,722,5
Connecticut,2023,32,4,0,961,4
Florida,2023,32,2,3,305,5
Georgia,2023,32,0,4,783,4
Idaho,2023,32,2,0,120,2
Illinois,2023,32,1,0,352,1
Indiana,2023,32,0,0,161,0
Iowa,2023,32,1,8,669,9
Kansas,2023,32,0,0,185,0
Kentucky,2023,32,0,1,420,1
Louisiana,2023,32,0,0,38,0
Maryland,2023,32,2,0,189,2
Massachusetts,2023,32,2,1,1085,3
Michigan,2023,32,0,0,413,0
Minnesota,2023,32,0,0,775,0
Mississippi,2023,32,0,7,134,7
Missouri,2023,32,1,0,981,1
Montana,2023,32,2,1,228,3
Nebraska,2023,32,4,1,594,5
New Mexico,2023,32,5,3,1587,8
New York,2023,32,17,3,2996,20
North Carolina,2023,32,6,3,1430,9
Ohio,2023,32,6,3,1759,9
Oklahoma,2023,32,0,0,372,0
Oregon,2023,32,12,9,1788,21
Pennsylvania,2023,32,1,1,169,2
South Carolina,2023,32,0,2,932,2
South Dakota,2023,32,0,0,52,0
Tennessee,2023,32,0,0,14,0
Texas,2023,32,25,19,4268,44
Vermont,2023,32,1,0,171,1
Virginia,2023,32,1,0,780,1
Washington,2023,32,10,2,1751,12
West Virginia,2023,32,2,1,756,3
Wisconsin,2023,32,14,1,2521,15
Alabama,2023,33,2,1,346,3
Arizona,2023,33,0,0,169,0
Arkansas,2023,33,1,6,305,7
California,2023,33,32,6,2390,38
Colorado,2023,33,5,2,859,7
Connecticut,2023,33,7,1,908,8
Florida,2023,33,2,2,293,4
Georgia,2023,33,1,2,981,3
Idaho,2023,33,0,0,146,0
Illinois,2023,33,3,5,310,8
Indiana,2023,33,1,1,221,2
Iowa,2023,33,2,27,840,29
Kansas,2023,33,0,0,228,0
Kentucky,2023,33,2,0,505,2
Louisiana,2023,33,1,0,42,1
Maryland,2023,33,2,0,232,2
Massachusetts,2023,33,6,5,1234,11
Michigan,2023,33,1,0,402,1
Minnesota,2023,33,3,1,892,4
Mississippi,2023,33,2,12,159,14
Missouri,2023,33,2,0,1115,2
Montana,2023,33,0,0,256,0
Nebraska,2023,33,6,1,689,7
New Mexico,2023,33,3,12,1995,15
New York,2023,33,10,1,3531,11
North Carolina,2023,33,3,1,1524,4
Ohio,2023,33,12,5,2165,17
Oklahoma,2023,33,1,1,491,2
Oregon,2023,33,10,1,1875,11
Pennsylvania,2023,33,1,0,121,1
South Carolina,2023,33,1,2,1012,3
South Dakota,2023,33,1,0,64,1
Tennessee,2023,33,0,0,27,0
Texas,2023,33,31,25,5332,56
Vermont,2023,33,0,0,158,0
Virginia,2023,33,0,0,872,0
Washington,2023,33,9,1,1767,10
West Virginia,2023,33,6,0,791,6
Wisconsin,2023,33,11,2,2688,13
Alabama,2023,34,0,0,420,0
Arizona,2023,34,0,0,187,0
Arkansas,2023,34,2,3,442,5
California,2023,34,31,2,3153,33
Colorado,2023,34,3,0,996,3
Connecticut,2023,34,9,0,1038,9
Florida,2023,34,5,4,364,9
Georgia,2023,34,11,12,2106,23
Idaho,2023,34,0,0,146,0
Illinois,2023,34,0,0,331,0
Indiana,2023,34,0,0,220,0
Iowa,2023,34,3,10,806,13
Kansas,2023,34,3,0,290,3
Kentucky,2023,34,2,2,663,4
Louisiana,2023,34,0,0,54,0
Maryland,2023,34,1,0,258,1
Massachusetts,2023,34,5,3,1156,8
Michigan,2023,34,1,0,481,1
Minnesota,2023,34,2,0,946,2
Mississippi,2023,34,1,12,228,13
Missouri,2023,34,1,0,573,1
Montana,2023,34,1,0,266,1
Nebraska,2023,34,8,3,866,11
New Mexico,2023,34,0,1,2307,1
New York,2023,34,9,3,3407,12
North Carolina,2023,34,9,0,1674,9
Ohio,2023,34,14,6,2917,20
Oklahoma,2023,34,1,0,619,1
Oregon,2023,34,9,0,2085,9
Pennsylvania,2023,34,0,0,124,0
South Carolina,2023,34,4,3,1218,7
South Dakota,2023,34,0,0,69,0
Tennessee,2023,34,0,0,21,0
Texas,2023,34,45,34,7261,79
Vermont,2023,34,0,0,197,0
Virginia,2023,34,3,0,1044,3
Washington,2023,34,11,1,1834,12
West Virginia,2023,34,2,0,987,2
Wisconsin,2023,34,11,2,2931,13
Alabama,2023,35,1,0,402,1
Arizona,2023,35,1,0,192,1
Arkansas,2023,35,0,0,520,0
California,2023,35,37,4,3788,41
Colorado,2023,35,2,0,1072,2
Connecticut,2023,35,3,1,1063,4
Florida,2023,35,4,5,362,9
Georgia,2023,35,3,4,1155,7
Idaho,2023,35,0,0,181,0
Illinois,2023,35,2,0,357,2
Indiana,2023,35,0,1,238,1
Iowa,2023,35,1,1,1083,2
Kansas,2023,35,2,0,317,2
Kentucky,2023,35,4,0,830,4
Louisiana,2023,35,0,0,41,0
Maryland,2023,35,0,0,323,0
Massachusetts,2023,35,7,5,1362,12
Michigan,2023,35,1,0,483,1
Minnesota,2023,35,3,1,1036,4
Mississippi,2023,35,0,2,198,2
Missouri,2023,35,1,1,748,2
Montana,2023,35,2,0,293,2
Nebraska,2023,35,6,5,1126,11
New Mexico,2023,35,7,2,2358,9
New York,2023,35,18,5,3965,23
North Carolina,2023,35,4,0,2045,4
Ohio,2023,35,14,3,3626,17
Oklahoma,2023,35,1,0,721,1
Oregon,2023,35,2,3,2192,5
Pennsylvania,2023,35,3,0,183,3
South Carolina,2023,35,14,4,1281,18
South Dakota,2023,35,0,0,70,0
Tennessee,2023,35,0,0,17,0
Texas,2023,35,52,31,8546,83
Vermont,2023,35,0,0,163,0
Virginia,2023,35,1,0,1207,1
Washington,2023,35,13,2,2005,15
West Virginia,2023,35,0,0,1319,0
Wisconsin,2023,35,12,1,3331,13
Alabama,2023,36,3,0,384,3
Arizona,2023,36,0,0,152,0
Arkansas,2023,36,0,1,543,1
California,2023,36,27,8,3499,35
Colorado,2023,36,5,3,1175,8
Connecticut,2023,36,5,0,1415,5
Florida,2023,36,4,1,340,5
Georgia,2023,36,6,2,1033,8
Idaho,2023,36,0,0,190,0
Illinois,2023,36,0,0,422,0
Indiana,2023,36,0,0,274,0
Iowa,2023,36,3,6,1335,9
Kansas,2023,36,0,0,314,0
Kentucky,2023,36,3,0,798,3
Louisiana,2023,36,2,0,49,2
Maryland,2023,36,2,0,359,2
Massachusetts,2023,36,3,3,1494,6
Michigan,2023,36,0,0,508,0
Minnesota,2023,36,5,0,1135,5
Mississippi,2023,36,0,4,165,4
Missouri,2023,36,0,0,838,0
Montana,2023,36,0,0,406,0
Nebraska,2023,36,2,4,1073,6
New Mexico,2023,36,7,1,2285,8
New York,2023,36,17,1,3988,18
North Carolina,2023,36,2,0,2478,2
Ohio,2023,36,11,1,4316,12
Oklahoma,2023,36,0,0,766,0
Oregon,2023,36,8,1,2480,9
Pennsylvania,2023,36,1,0,240,1
South Carolina,2023,36,19,3,1301,22
South Dakota,2023,36,0,0,72,0
Tennessee,2023,36,0,0,20,0
Texas,2023,36,34,48,7726,82
Vermont,2023,36,2,0,235,2
Virginia,2023,36,5,0,1243,5
Washington,2023,36,23,1,1958,24
West Virginia,2023,36,1,0,1378,1
Wisconsin,2023,36,12,3,3900,15
Alabama,2023,37,1,0,269,1
Arizona,2023,37,2,0,162,2
Arkansas,2023,37,0,2,423,2
California,2023,37,29,4,3626,33
Colorado,2023,37,3,0,1132,3
Connecticut,2023,37,4,1,1379,5
Florida,2023,37,3,3,344,6
Georgia,2023,37,7,9,1021,16
Idaho,2023,37,1,0,203,1
Illinois,2023,37,2,0,505,2
Indiana,2023,37,0,0,258,0
Iowa,2023,37,3,6,1474,9
Kansas,2023,37,2,0,315,2
Kentucky,2023,37,1,0,852,1
Louisiana,2023,37,3,0,66,3
Maryland,2023,37,0,0,323,0
Massachusetts,2023,37,1,6,1543,7
Michigan,2023,37,1,0,586,1
Minnesota,2023,37,7,0,1415,7
Mississippi,2023,37,0,8,164,8
Missouri,2023,37,1,2,835,3
Montana,2023,37,2,0,427,2
Nebraska,2023,37,0,4,1146,4
New Mexico,2023,37,14,3,2272,17
New York,2023,37,16,1,4582,17
North Carolina,2023,37,5,3,2572,8
Ohio,2023,37,24,2,4510,26
Oklahoma,2023,37,2,0,686,2
Oregon,2023,37,13,1,2846,14
Pennsylvania,2023,37,0,0,253,0
South Carolina,2023,37,13,4,1275,17
South Dakota,2023,37,0,0,60,0
Tennessee,2023,37,0,0,14,0
Texas,2023,37,33,31,6825,64
Vermont,2023,37,0,0,218,0
Virginia,2023,37,5,0,1338,5
Washington,2023,37,33,2,2379,35
West Virginia,2023,37,1,0,1371,1
Wisconsin,2023,37,19,12,5185,31
Alabama,2023,38,1,0,192,1
Arizona,2023,38,1,0,174,1
Arkansas,2023,38,2,0,398,2
California,2023,38,28,4,3667,32
Colorado,2023,38,5,2,1282,7
Connecticut,2023,38,3,1,1543,4
Florida,2023,38,5,6,361,11
Georgia,2023,38,14,24,1872,38
Idaho,2023,38,0,0,151,0
Illinois,2023,38,1,0,511,1
Indiana,2023,38,0,2,265,2
Iowa,2023,38,4,4,1445,8
Kansas,2023,38,1,0,322,1
Kentucky,2023,38,3,1,802,4
Louisiana,2023,38,0,0,62,0
Maryland,2023,38,1,1,373,2
Massachusetts,2023,38,3,14,1832,17
Michigan,2023,38,1,0,663,1
Minnesota,2023,38,3,1,1609,4
Mississippi,2023,38,2,1,135,3
Missouri,2023,38,1,0,857,1
Montana,2023,38,6,1,431,7
Nebraska,2023,38,2,3,1069,5
New Mexico,2023,38,10,0,2474,10
New York,2023,38,20,6,5784,26
North Carolina,2023,38,14,2,2602,16
Ohio,2023,38,27,6,4955,33
Oklahoma,2023,38,1,0,660,1
Oregon,2023,38,17,1,3039,18
Pennsylvania,2023,38,0,0,249,0
South Carolina,2023,38,17,11,1274,28
South Dakota,2023,38,0,0,80,0
Tennessee,2023,38,0,0,15,0
Texas,2023,38,20,48,4997,68
Vermont,2023,38,3,1,283,4
Virginia,2023,38,5,1,1327,6
Washington,2023,38,25,3,2847,28
West Virginia,2023,38,6,0,1325,6
Wisconsin,2023,38,30,13,6140,43
Alabama,2023,39,0,3,277,3
Arizona,2023,39,3,1,140,4
Arkansas,2023,39,0,1,442,1
California,2023,39,20,5,3752,25
Colorado,2023,39,9,2,1309,11
Connecticut,2023,39,4,0,1535,4
Florida,2023,39,3,2,232,5
Georgia,2023,39,12,9,1017,21
Idaho,2023,39,0,0,249,0
Illinois,2023,39,2,5,495,7
Indiana,2023,39,0,4,252,4
Iowa,2023,39,5,0,1181,5
Kansas,2023,39,1,0,330,1
Kentucky,2023,39,7,0,710,7
Louisiana,2023,39,2,1,66,3
Maryland,2023,39,1,0,316,1
Massachusetts,2023,39,9,12,1601,21
Michigan,2023,39,2,0,695,2
Minnesota,2023,39,0,2,1414,2
Mississippi,2023,39,2,8,170,10
Missouri,2023,39,1,0,842,1
Montana,2023,39,4,3,474,7
Nebraska,2023,39,1,1,989,2
New Mexico,2023,39,10,0,2654,10
New York,2023,39,14,5,5825,19
North Carolina,2023,39,13,2,2566,15
Ohio,2023,39,28,7,4371,35
Oklahoma,2023,39,1,0,656,1
Oregon,2023,39,12,1,3249,13
Pennsylvania,2023,39,1,0,330,1
South Carolina,2023,39,10,7,1325,17
South Dakota,2023,39,0,0,86,0
Tennessee,2023,39,0,0,10,0
Texas,2023,39,63,57,6745,120
Vermont,2023,39,4,0,304,4
Virginia,2023,39,4,1,1345,5
Washington,2023,39,23,1,3327,24
West Virginia,2023,39,6,3,1314,9
Wisconsin,2023,39,24,16,6133,40
Alabama,2023,40,7,2,359,9
Arizona,2023,40,2,0,183,2
Arkansas,2023,40,5,3,407,8
California,2023,40,26,5,3333,31
Colorado,2023,40,12,3,1323,15
Connecticut,2023,40,1,1,1650,2
Florida,2023,40,5,15,334,20
Georgia,2023,40,20,27,1867,47
Idaho,2023,40,0,0,266,0
Illinois,2023,40,1,7,88,8
Indiana,2023,40,0,3,290,3
Iowa,2023,40,4,0,1250,4
Kansas,2023,40,0,0,307,0
Kentucky,2023,40,2,1,660,3
Louisiana,2023,40,2,0,57,2
Maine,2023,40,1,0,863,1
Maryland,2023,40,0,0,354,0
Massachusetts,2023,40,12,3,2019,15
Michigan,2023,40,0,0,651,0
Minnesota,2023,40,6,1,1562,7
Mississippi,2023,40,1,8,137,9
Missouri,2023,40,3,0,1785,3
Montana,2023,40,5,2,496,7
Nebraska,2023,40,12,3,1166,15
New Mexico,2023,40,10,3,2640,13
New York,2023,40,21,7,5876,28
North Carolina,2023,40,14,3,2744,17
North Dakota,2023,40,1,0,223,1
Ohio,2023,40,25,9,6073,34
Oklahoma,2023,40,0,2,685,2
Oregon,2023,40,8,4,1824,12
Pennsylvania,2023,40,2,0,344,2
South Carolina,2023,40,18,20,1329,38
South Dakota,2023,40,0,0,57,0
Tennessee,2023,40,1,2,77,3
Texas,2023,40,54,55,6587,109
Vermont,2023,40,3,0,365,3
Virginia,2023,40,14,3,1276,17
Washington,2023,40,33,1,3034,34
West Virginia,2023,40,5,2,1302,7
Wisconsin,2023,40,21,10,5415,31
Alabama,2023,41,5,2,365,7
Arizona,2023,41,3,0,163,3
Arkansas,2023,41,3,0,405,3
California,2023,41,37,6,3577,43
Colorado,2023,41,23,8,1419,31
Connecticut,2023,41,6,2,1553,8
Florida,2023,41,15,14,393,29
Georgia,2023,41,21,22,1903,43
Idaho,2023,41,1,1,255,2
Illinois,2023,41,3,2,102,5
Indiana,2023,41,0,1,303,1
Iowa,2023,41,3,0,1301,3
Kansas,2023,41,3,0,348,3
Kentucky,2023,41,4,0,645,4
Louisiana,2023,41,4,1,50,5
Maine,2023,41,1,0,926,1
Maryland,2023,41,2,2,360,4
Massachusetts,2023,41,9,11,1854,20
Michigan,2023,41,1,0,647,1
Minnesota,2023,41,7,1,1382,8
Mississippi,2023,41,1,15,189,16
Missouri,2023,41,9,2,1810,11
Montana,2023,41,3,4,513,7
Nebraska,2023,41,12,2,1290,14
New Mexico,2023,41,9,3,2754,12
New York,2023,41,26,7,5414,33
North Carolina,2023,41,30,4,2818,34
North Dakota,2023,41,3,0,255,3
Ohio,2023,41,35,12,5943,47
Oklahoma,2023,41,3,3,776,6
Oregon,2023,41,10,3,1854,13
Pennsylvania,2023,41,0,0,291,0
South Carolina,2023,41,15,9,1355,24
South Dakota,2023,41,0,0,96,0
Tennessee,2023,41,0,2,103,2
Texas,2023,41,105,76,6625,181
Vermont,2023,41,1,0,371,1
Virginia,2023,41,7,0,1261,7
Washington,2023,41,36,1,3195,37
West Virginia,2023,41,0,0,1069,0
Wisconsin,2023,41,35,13,6121,48
Alabama,2023,42,9,5,360,14
Arizona,2023,42,2,0,169,2
Arkansas,2023,42,2,4,389,6
California,2023,42,54,10,3731,64
Colorado,2023,42,21,3,1383,24
Connecticut,2023,42,7,2,1503,9
Florida,2023,42,7,30,344,37
Georgia,2023,42,33,31,1772,64
Idaho,2023,42,1,4,265,5
Illinois,2023,42,2,1,85,3
Indiana,2023,42,0,2,242,2
Iowa,2023,42,5,0,1390,5
Kansas,2023,42,5,0,361,5
Kentucky,2023,42,5,0,640,5
Louisiana,2023,42,0,2,56,2
Maine,2023,42,4,0,886,4
Maryland,2023,42,2,0,363,2
Massachusetts,2023,42,5,6,1994,11
Michigan,2023,42,0,0,656,0
Minnesota,2023,42,8,3,1624,11
Mississippi,2023,42,3,2,195,5
Missouri,2023,42,8,0,1860,8
Montana,2023,42,1,1,458,2
Nebraska,2023,42,13,3,1321,16
New Mexico,2023,42,11,8,2982,19
New York,2023,42,35,8,5586,43
North Carolina,2023,42,21,12,2392,33
North Dakota,2023,42,1,0,253,1
Ohio,2023,42,36,5,6244,41
Oklahoma,2023,42,4,2,766,6
Oregon,2023,42,11,5,1793,16
Pennsylvania,2023,42,3,1,352,4
South Carolina,2023,42,21,13,1302,34
South Dakota,2023,42,0,0,62,0
Tennessee,2023,42,0,2,94,2
Texas,2023,42,126,71,6980,197
Vermont,2023,42,3,0,335,3
Virginia,2023,42,16,2,1330,18
Washington,2023,42,43,9,3163,52
West Virginia,2023,42,0,0,1037,0
Wisconsin,2023,42,39,11,6461,50
Wyoming,2023,42,0,0,17,0
Alabama,2023,43,7,6,399,13
Arizona,2023,43,4,2,154,6
Arkansas,2023,43,3,3,415,6
California,2023,43,70,8,3684,78
Colorado,2023,43,33,9,1331,42
Connecticut,2023,43,22,2,1605,24
Florida,2023,43,11,24,358,35
Georgia,2023,43,51,44,2030,95
Idaho,2023,43,4,2,238,6
Illinois,2023,43,4,3,117,7
Indiana,2023,43,1,0,258,1
Iowa,2023,43,10,5,1387,15
Kansas,2023,43,3,1,375,4
Kentucky,2023,43,7,0,705,7
Louisiana,2023,43,2,3,75,5
Maine,2023,43,7,0,821,7
Maryland,2023,43,6,0,423,6
Massachusetts,2023,43,14,11,2021,25
Michigan,2023,43,2,1,666,3
Minnesota,2023,43,7,0,1693,7
Mississippi,2023,43,1,4,159,5
Missouri,2023,43,3,3,1849,6
Montana,2023,43,0,1,387,1
Nebraska,2023,43,3,5,1357,8
New Mexico,2023,43,10,6,3077,16
New York,2023,43,38,4,5667,42
North Carolina,2023,43,28,9,2890,37
North Dakota,2023,43,0,0,246,0
Ohio,2023,43,41,9,6426,50
Oklahoma,2023,43,7,0,864,7
Oregon,2023,43,11,3,1681,14
Pennsylvania,2023,43,2,0,453,2
